gia,dienTich,giaMoiM2,soPhongNgu,soWC,phuong,quan
7.2,90.0,80.0,2,2,Vĩnh Tuy,Hai Bà Trưng
7.48,85.0,88.0,2,2,Vĩnh Tuy,Hai Bà Trưng
7.2,79.0,91.14,2,2,Vĩnh Tuy,Hai Bà Trưng
7.27,82.0,88.66,2,2,Vĩnh Tuy,Hai Bà Trưng
8.9,105.0,84.76,3,2,Vĩnh Tuy,Hai Bà Trưng
8.95,105.0,85.24,3,2,Vĩnh Tuy,Hai Bà Trưng
12.0,132.0,90.91,4,2,Minh Khai,Hai Bà Trưng
7.0,80.0,87.5,2,2,Minh Khai,Hai Bà Trưng
6.6,74.0,89.19,2,2,Vĩnh Tuy,Hai Bà Trưng
7.5,82.0,91.46,2,2,Vĩnh Tuy,Hai Bà Trưng
11.9,139.0,85.61,3,3,Vĩnh Tuy,Hai Bà Trưng
6.3,82.0,76.83,2,2,Vĩnh Tuy,Hai Bà Trưng
2.95,68.0,43.38,3,1,Bạch Mai,Hai Bà Trưng
7.2,95.0,75.79,2,2,Vĩnh Tuy,Hai Bà Trưng
8.9,95.0,93.68,3,2,Vĩnh Tuy,Hai Bà Trưng
21.0,195.0,107.69,4,3,Vĩnh Tuy,Hai Bà Trưng
4.5,75.0,60.0,2,2,Minh Khai,Hai Bà Trưng
8.6,106.0,81.13,3,2,Vĩnh Tuy,Hai Bà Trưng
6.6,128.0,51.56,4,3,Vĩnh Tuy,Hai Bà Trưng
5.3,58.0,91.38,1,1,Vĩnh Tuy,Hai Bà Trưng
5.5,97.0,56.7,2,2,Minh Khai,Hai Bà Trưng
4.6,74.2,62.0,2,2,Minh Khai,Hai Bà Trưng
11.9,140.0,85.0,3,3,Vĩnh Tuy,Hai Bà Trưng
9.0,110.0,81.82,3,2,Vĩnh Tuy,Hai Bà Trưng
5.5,97.0,56.7,2,2,Minh Khai,Hai Bà Trưng
7.9,112.0,70.54,3,2,Vĩnh Tuy,Hai Bà Trưng
7.5,88.0,85.23,3,2,Vĩnh Tuy,Hai Bà Trưng
6.7,95.0,70.53,3,2,Vĩnh Tuy,Hai Bà Trưng
3.6,90.0,40.0,4,2,Bách Khoa,Hai Bà Trưng
7.5,114.0,65.79,3,2,Minh Khai,Hai Bà Trưng
7.4,81.3,91.02,2,2,Vĩnh Tuy,Hai Bà Trưng
6.0,82.0,73.17,2,2,Vĩnh Tuy,Hai Bà Trưng
13.0,150.0,86.67,4,3,Vĩnh Tuy,Hai Bà Trưng
4.2,53.0,79.24,1,1,Vĩnh Tuy,Hai Bà Trưng
9.2,118.0,77.97,3,2,Vĩnh Tuy,Hai Bà Trưng
9.5,110.0,86.36,3,2,Minh Khai,Hai Bà Trưng
5.5,115.0,47.83,3,2,Bách Khoa,Hai Bà Trưng
17.0,160.0,106.25,5,4,Vĩnh Tuy,Hai Bà Trưng
6.5,95.0,68.42,3,2,Vĩnh Tuy,Hai Bà Trưng
4.7,57.0,82.46,1,1,Vĩnh Tuy,Hai Bà Trưng
6.5,77.0,84.42,2,2,Minh Khai,Hai Bà Trưng
24.0,330.0,72.73,4,3,Vĩnh Tuy,Hai Bà Trưng
7.0,76.0,92.1,2,2,Minh Khai,Hai Bà Trưng
5.75,64.0,89.84,2,1,Vĩnh Tuy,Hai Bà Trưng
5.9,76.0,77.63,2,2,Vĩnh Tuy,Hai Bà Trưng
6.8,128.0,53.12,4,3,Vĩnh Tuy,Hai Bà Trưng
8.9,90.0,98.89,3,2,Vĩnh Tuy,Hai Bà Trưng
12.5,150.0,83.33,4,3,Vĩnh Tuy,Hai Bà Trưng
4.7,77.0,61.04,2,2,Minh Khai,Hai Bà Trưng
9.8,100.0,98.0,3,2,Vĩnh Tuy,Hai Bà Trưng
6.2,82.0,75.61,2,2,Vĩnh Tuy,Hai Bà Trưng
5.6,75.5,74.17,2,2,Vĩnh Tuy,Hai Bà Trưng
2.19,45.0,48.67,2,1,Đồng Nhân,Hai Bà Trưng
2.5,40.0,62.5,2,1,Đồng Nhân,Hai Bà Trưng
2.5,45.0,55.56,2,1,Đồng Nhân,Hai Bà Trưng
2.45,50.0,49.0,2,1,Đồng Nhân,Hai Bà Trưng
9.3,104.0,89.42,3,2,Vĩnh Tuy,Hai Bà Trưng
2.39,50.0,47.8,2,1,Thanh Nhàn,Hai Bà Trưng
2.65,60.0,44.17,2,1,Quỳnh Mai,Hai Bà Trưng
4.7,74.2,63.34,2,2,Minh Khai,Hai Bà Trưng
6.5,94.0,69.15,3,2,Vĩnh Tuy,Hai Bà Trưng
5.79,98.0,59.08,2,2,Minh Khai,Hai Bà Trưng
4.2,70.0,60.0,2,2,Vĩnh Tuy,Hai Bà Trưng
7.65,98.0,78.06,3,2,Vĩnh Tuy,Hai Bà Trưng
6.8,140.0,48.57,4,3,Vĩnh Tuy,Hai Bà Trưng
4.7,74.0,63.51,2,2,Minh Khai,Hai Bà Trưng
8.3,106.0,78.3,3,2,Vĩnh Tuy,Hai Bà Trưng
8.3,106.0,78.3,3,2,Vĩnh Tuy,Hai Bà Trưng
8.0,97.0,82.47,3,2,Vĩnh Tuy,Hai Bà Trưng
6.8,88.0,77.27,3,2,Vĩnh Tuy,Hai Bà Trưng
6.6,100.0,66.0,3,2,Vĩnh Tuy,Hai Bà Trưng
5.5,85.0,64.71,2,2,Vĩnh Tuy,Hai Bà Trưng
6.5,140.0,46.43,4,3,Vĩnh Tuy,Hai Bà Trưng
3.8,50.0,76.0,2,1,Vĩnh Tuy,Hai Bà Trưng
6.5,100.0,65.0,3,2,Vĩnh Tuy,Hai Bà Trưng
5.5,90.0,61.11,2,2,Vĩnh Tuy,Hai Bà Trưng
6.3,82.0,76.83,2,2,Vĩnh Tuy,Hai Bà Trưng
4.5,70.0,64.29,2,2,Vĩnh Tuy,Hai Bà Trưng
3.6,70.0,51.43,2,2,Quỳnh Mai,Hai Bà Trưng
4.3,75.0,57.33,3,1,Phạm Đình Hổ,Hai Bà Trưng
4.89,46.4,105.39,1,1,Vĩnh Tuy,Hai Bà Trưng
5.6,78.0,71.8,2,2,Minh Khai,Hai Bà Trưng
10.0,102.0,98.04,3,2,Vĩnh Tuy,Hai Bà Trưng
10.5,118.0,88.98,3,2,Vĩnh Tuy,Hai Bà Trưng
11.3,118.0,95.76,3,2,Vĩnh Tuy,Hai Bà Trưng
3.6,90.0,40.0,4,2,Bách Khoa,Hai Bà Trưng
7.5,120.0,62.5,3,3,Minh Khai,Hai Bà Trưng
2.35,60.0,39.17,2,1,Đồng Nhân,Hai Bà Trưng
2.45,60.0,40.83,2,1,Đồng Nhân,Hai Bà Trưng
5.5,74.0,74.32,2,2,Vĩnh Tuy,Hai Bà Trưng
11.3,110.0,102.73,3,2,Vĩnh Tuy,Hai Bà Trưng
4.7,75.0,62.67,2,2,Minh Khai,Hai Bà Trưng
5.5,100.0,55.0,3,3,Minh Khai,Hai Bà Trưng
7.75,88.0,88.07,2,2,Vĩnh Tuy,Hai Bà Trưng
2.65,60.0,44.17,2,1,Quỳnh Mai,Hai Bà Trưng
2.3,52.0,44.23,2,1,Quỳnh Mai,Hai Bà Trưng
9.6,110.0,87.27,3,2,Vĩnh Tuy,Hai Bà Trưng
7.2,80.0,90.0,2,2,Vĩnh Tuy,Hai Bà Trưng
5.9,81.0,72.84,2,2,Vĩnh Tuy,Hai Bà Trưng
5.1,58.0,87.93,2,1,Vĩnh Tuy,Hai Bà Trưng
9.3,100.0,93.0,3,2,Vĩnh Tuy,Hai Bà Trưng
7.5,95.0,78.95,3,2,Vĩnh Tuy,Hai Bà Trưng
3.8,50.0,76.0,1,1,Vĩnh Tuy,Hai Bà Trưng
6.6,115.0,57.39,3,2,Vĩnh Tuy,Hai Bà Trưng
6.3,74.0,85.14,2,2,Vĩnh Tuy,Hai Bà Trưng
3.55,75.0,47.33,2,1,Quỳnh Mai,Hai Bà Trưng
7.2,90.0,80.0,2,2,Vĩnh Tuy,Hai Bà Trưng
2.4,45.0,53.33,2,1,Thanh Nhàn,Hai Bà Trưng
7.0,80.0,87.5,2,2,Minh Khai,Hai Bà Trưng
5.2,65.0,80.0,2,1,Vĩnh Tuy,Hai Bà Trưng
8.3,110.0,75.46,3,2,Vĩnh Tuy,Hai Bà Trưng
4.4,65.0,67.69,2,1,Minh Khai,Hai Bà Trưng
4.85,53.0,91.51,1,1,Vĩnh Tuy,Hai Bà Trưng
6.7,95.0,70.53,3,2,Vĩnh Tuy,Hai Bà Trưng
3.9,46.0,84.78,1,1,Vĩnh Tuy,Hai Bà Trưng
11.3,117.0,96.58,3,2,Vĩnh Tuy,Hai Bà Trưng
2.4,60.0,40.0,2,1,Quỳnh Mai,Hai Bà Trưng
8.85,95.0,93.16,3,2,Vĩnh Tuy,Hai Bà Trưng
9.3,104.0,89.42,3,2,Vĩnh Tuy,Hai Bà Trưng
8.0,103.0,77.67,3,2,Vĩnh Tuy,Hai Bà Trưng
4.7,53.0,88.68,1,1,Vĩnh Tuy,Hai Bà Trưng
4.5,53.0,84.91,1,1,Vĩnh Tuy,Hai Bà Trưng
8.3,90.0,92.22,3,2,Vĩnh Tuy,Hai Bà Trưng
7.4,95.0,77.9,4,2,Vĩnh Tuy,Hai Bà Trưng
4.5,53.0,84.91,1,1,Vĩnh Tuy,Hai Bà Trưng
5.95,81.5,73.01,2,2,Vĩnh Tuy,Hai Bà Trưng
7.1,103.0,68.93,3,2,Vĩnh Tuy,Hai Bà Trưng
7.0,103.0,68.0,3,2,Vĩnh Tuy,Hai Bà Trưng
6.2,88.0,70.46,3,2,Vĩnh Tuy,Hai Bà Trưng
4.3,60.0,71.67,2,1,Vĩnh Tuy,Hai Bà Trưng
6.4,113.0,56.64,3,2,Minh Khai,Hai Bà Trưng
6.5,128.0,50.78,3,2,Vĩnh Tuy,Hai Bà Trưng
6.69,95.0,70.42,3,2,Vĩnh Tuy,Hai Bà Trưng
6.79,128.0,53.05,4,3,Vĩnh Tuy,Hai Bà Trưng
3.9,46.0,84.78,1,1,Vĩnh Tuy,Hai Bà Trưng
4.0,47.0,85.11,1,1,Vĩnh Tuy,Hai Bà Trưng
7.0,118.0,59.32,3,2,Vĩnh Tuy,Hai Bà Trưng
6.69,95.0,70.42,3,2,Vĩnh Tuy,Hai Bà Trưng
5.8,78.0,74.36,2,2,Vĩnh Tuy,Hai Bà Trưng
6.5,128.0,50.77,4,3,Vĩnh Tuy,Hai Bà Trưng
6.5,108.1,60.13,3,2,Vĩnh Tuy,Hai Bà Trưng
6.7,130.0,51.54,4,3,Vĩnh Tuy,Hai Bà Trưng
6.2,128.0,48.44,4,3,Vĩnh Tuy,Hai Bà Trưng
6.8,108.0,62.96,3,2,Vĩnh Tuy,Hai Bà Trưng
7.5,140.0,53.57,4,3,Vĩnh Tuy,Hai Bà Trưng
7.3,85.0,85.88,2,2,Lê Đại Hành,Hai Bà Trưng
2.45,60.0,40.83,2,1,Đồng Nhân,Hai Bà Trưng
7.8,110.0,70.91,3,2,Vĩnh Tuy,Hai Bà Trưng
5.5,83.0,66.26,2,2,Vĩnh Tuy,Hai Bà Trưng
6.9,92.4,74.68,3,2,Vĩnh Tuy,Hai Bà Trưng
6.0,81.3,73.8,2,2,Vĩnh Tuy,Hai Bà Trưng
6.0,83.0,72.29,2,2,Vĩnh Tuy,Hai Bà Trưng
2.89,25.6,112.89,2,1,Phạm Đình Hổ,Hai Bà Trưng
12.0,110.0,109.09,3,2,Vĩnh Tuy,Hai Bà Trưng
5.0,74.0,67.57,2,2,Vĩnh Tuy,Hai Bà Trưng
24.5,185.0,132.43,4,4,Vĩnh Tuy,Hai Bà Trưng
6.5,108.0,60.18,2,2,Minh Khai,Hai Bà Trưng
5.95,75.0,79.33,2,2,Vĩnh Tuy,Hai Bà Trưng
3.85,52.0,74.04,1,1,Vĩnh Tuy,Hai Bà Trưng
5.98,83.0,72.05,2,2,Vĩnh Tuy,Hai Bà Trưng
6.8,75.0,90.67,2,2,Vĩnh Tuy,Hai Bà Trưng
6.2,82.0,75.61,2,2,Vĩnh Tuy,Hai Bà Trưng
3.0,46.0,65.22,1,1,Vĩnh Tuy,Hai Bà Trưng
10.5,123.0,85.37,3,2,Vĩnh Tuy,Hai Bà Trưng
6.0,83.0,72.29,2,2,Vĩnh Tuy,Hai Bà Trưng
5.8,64.0,90.62,2,1,Vĩnh Tuy,Hai Bà Trưng
4.06,54.0,75.09,1,1,Vĩnh Tuy,Hai Bà Trưng
4.5,70.0,64.29,2,2,Vĩnh Tuy,Hai Bà Trưng
2.39,60.0,39.83,2,1,Bạch Mai,Hai Bà Trưng
6.1,82.0,74.39,2,2,Vĩnh Tuy,Hai Bà Trưng
6.15,95.0,64.74,3,2,Vĩnh Tuy,Hai Bà Trưng
7.2,115.0,62.61,3,2,Vĩnh Tuy,Hai Bà Trưng
11.69,153.0,76.4,4,3,Vĩnh Tuy,Hai Bà Trưng
5.1,82.2,62.04,2,2,Trương Định,Hai Bà Trưng
11.7,110.0,106.36,3,2,Vĩnh Tuy,Hai Bà Trưng
13.9,140.0,99.29,4,3,Vĩnh Tuy,Hai Bà Trưng
5.6,90.0,62.22,3,2,Vĩnh Tuy,Hai Bà Trưng
8.15,90.0,90.56,2,2,Vĩnh Tuy,Hai Bà Trưng
9.3,110.0,84.54,3,2,Vĩnh Tuy,Hai Bà Trưng
3.45,70.0,49.29,3,2,Quỳnh Mai,Hai Bà Trưng
6.35,87.0,72.99,2,2,Vĩnh Tuy,Hai Bà Trưng
7.8,80.0,97.5,3,2,Đồng Nhân,Hai Bà Trưng
8.8,116.0,75.86,3,2,Bạch Đằng,Hai Bà Trưng
20.0,124.0,161.29,2,2,Lê Đại Hành,Hai Bà Trưng
2.65,55.0,48.18,2,1,Bạch Mai,Hai Bà Trưng
7.5,100.0,75.0,3,2,Vĩnh Tuy,Hai Bà Trưng
6.45,75.0,86.0,2,2,Vĩnh Tuy,Hai Bà Trưng
12.5,152.0,82.24,4,3,Vĩnh Tuy,Hai Bà Trưng
6.0,83.0,72.29,2,2,Vĩnh Tuy,Hai Bà Trưng
6.4,87.0,73.56,2,2,Vĩnh Tuy,Hai Bà Trưng
8.7,103.0,84.47,3,2,Vĩnh Tuy,Hai Bà Trưng
6.4,83.0,77.11,2,2,Vĩnh Tuy,Hai Bà Trưng
5.5,97.0,56.7,2,2,Minh Khai,Hai Bà Trưng
11.2,120.0,93.33,3,2,Vĩnh Tuy,Hai Bà Trưng
12.8,150.0,85.33,4,2,Vĩnh Tuy,Hai Bà Trưng
6.5,65.0,100.0,2,2,Vĩnh Tuy,Hai Bà Trưng
5.5,84.0,65.48,2,2,Vĩnh Tuy,Hai Bà Trưng
9.1,95.0,95.79,3,2,Vĩnh Tuy,Hai Bà Trưng
7.38,128.0,57.66,3,2,Vĩnh Tuy,Hai Bà Trưng
8.05,95.0,84.74,3,2,Vĩnh Tuy,Hai Bà Trưng
5.5,100.0,55.0,2,2,Minh Khai,Hai Bà Trưng
2.48,50.0,49.6,2,1,Đồng Nhân,Hai Bà Trưng
7.1,76.5,92.81,2,2,Minh Khai,Hai Bà Trưng
6.5,130.0,50.0,4,3,Vĩnh Tuy,Hai Bà Trưng
4.55,53.0,85.85,1,1,Vĩnh Tuy,Hai Bà Trưng
6.25,70.0,89.29,2,2,Vĩnh Tuy,Hai Bà Trưng
14.0,140.0,100.0,4,2,Vĩnh Tuy,Hai Bà Trưng
8.04,113.5,70.8,3,2,Phạm Đình Hổ,Hai Bà Trưng
5.9,150.0,39.33,3,2,Bách Khoa,Hai Bà Trưng
16.2,160.0,101.25,4,3,Vĩnh Tuy,Hai Bà Trưng
2.45,50.0,49.0,2,1,Đồng Nhân,Hai Bà Trưng
7.66,107.0,71.59,3,2,Vĩnh Tuy,Hai Bà Trưng
4.7,76.0,61.84,2,2,Vĩnh Tuy,Hai Bà Trưng
6.3,95.0,66.32,4,2,Vĩnh Tuy,Hai Bà Trưng
6.15,93.0,66.13,3,2,Vĩnh Tuy,Hai Bà Trưng
4.25,70.0,60.71,2,2,Vĩnh Tuy,Hai Bà Trưng
6.15,95.0,64.74,3,2,Vĩnh Tuy,Hai Bà Trưng
5.0,50.0,100.0,2,2,Quỳnh Mai,Hai Bà Trưng
8.05,106.0,75.94,3,2,Vĩnh Tuy,Hai Bà Trưng
2.79,60.0,46.5,2,1,Bạch Đằng,Hai Bà Trưng
5.0,53.0,94.34,1,1,Vĩnh Tuy,Hai Bà Trưng
2.7,32.0,84.38,2,1,Bạch Mai,Hai Bà Trưng
2.8,75.0,37.33,2,2,Đồng Nhân,Hai Bà Trưng
6.8,81.3,83.64,2,2,Vĩnh Tuy,Hai Bà Trưng
9.3,100.0,93.0,3,2,Vĩnh Tuy,Hai Bà Trưng
4.25,85.0,50.0,3,2,Minh Khai,Hai Bà Trưng
6.75,80.0,84.38,2,2,Vĩnh Tuy,Hai Bà Trưng
3.95,70.0,56.43,3,3,Nguyễn Du,Hai Bà Trưng
6.1,75.0,81.33,2,2,Vĩnh Tuy,Hai Bà Trưng
3.9,69.0,56.52,2,2,Thanh Nhàn,Hai Bà Trưng
3.1,80.0,38.75,3,1,Đồng Nhân,Hai Bà Trưng
2.95,85.0,34.71,3,2,Đồng Nhân,Hai Bà Trưng
6.79,106.0,64.05,4,3,Vĩnh Tuy,Hai Bà Trưng
2.65,60.0,44.17,2,1,Thanh Nhàn,Hai Bà Trưng
3.1,60.0,51.67,2,1,Đồng Nhân,Hai Bà Trưng
5.7,98.0,58.16,2,2,Minh Khai,Hai Bà Trưng
3.2,90.0,35.56,3,2,Minh Khai,Hai Bà Trưng
7.0,82.0,85.37,2,2,Vĩnh Tuy,Hai Bà Trưng
5.85,70.0,83.57,2,2,Vĩnh Tuy,Hai Bà Trưng
6.7,79.0,84.81,2,2,Vĩnh Tuy,Hai Bà Trưng
2.05,55.0,37.27,2,1,Quỳnh Mai,Hai Bà Trưng
2.89,55.0,52.54,2,1,Bạch Đằng,Hai Bà Trưng
7.5,114.0,65.79,3,2,Minh Khai,Hai Bà Trưng
2.89,60.0,48.17,2,1,Phạm Đình Hổ,Hai Bà Trưng
2.89,55.0,52.54,2,1,Bạch Đằng,Hai Bà Trưng
6.65,68.0,97.79,2,2,Vĩnh Tuy,Hai Bà Trưng
2.28,60.0,38.0,2,1,Minh Khai,Hai Bà Trưng
5.0,58.0,86.21,1,1,Vĩnh Tuy,Hai Bà Trưng
2.45,55.0,44.54,2,1,Bạch Mai,Hai Bà Trưng
3.95,46.0,85.87,1,1,Vĩnh Tuy,Hai Bà Trưng
7.7,118.0,65.25,3,2,Vĩnh Tuy,Hai Bà Trưng
6.15,93.0,66.13,3,2,Vĩnh Tuy,Hai Bà Trưng
2.39,55.0,43.46,2,2,Thanh Nhàn,Hai Bà Trưng
7.99,106.0,75.38,3,3,Vĩnh Tuy,Hai Bà Trưng
9.3,117.0,79.49,3,2,Vĩnh Tuy,Hai Bà Trưng
6.2,83.0,74.7,2,2,Vĩnh Tuy,Hai Bà Trưng
6.95,80.0,86.88,2,2,Vĩnh Tuy,Hai Bà Trưng
7.9,108.0,73.15,3,2,Vĩnh Tuy,Hai Bà Trưng
4.5,57.0,78.95,1,1,Vĩnh Tuy,Hai Bà Trưng
7.5,114.0,65.79,3,2,Minh Khai,Hai Bà Trưng
3.96,25.0,158.4,3,3,Ngô Thì Nhậm,Hai Bà Trưng
8.0,115.0,69.56,3,2,Vĩnh Tuy,Hai Bà Trưng
8.5,100.0,85.0,3,2,Minh Khai,Hai Bà Trưng
7.8,108.0,72.22,3,2,Vĩnh Tuy,Hai Bà Trưng
11.7,128.0,91.41,3,2,Vĩnh Tuy,Hai Bà Trưng
6.0,74.0,81.08,2,2,Vĩnh Tuy,Hai Bà Trưng
5.8,65.0,89.23,2,1,Vĩnh Tuy,Hai Bà Trưng
9.5,105.0,90.48,3,2,Vĩnh Tuy,Hai Bà Trưng
4.55,54.0,84.26,1,1,Vĩnh Tuy,Hai Bà Trưng
5.8,58.0,100.0,2,2,Vĩnh Tuy,Hai Bà Trưng
4.65,53.0,87.74,1,1,Vĩnh Tuy,Hai Bà Trưng
7.2,95.0,75.79,2,2,Vĩnh Tuy,Hai Bà Trưng
6.15,70.0,87.86,2,2,Vĩnh Tuy,Hai Bà Trưng
9.19,105.0,87.52,3,2,Vĩnh Tuy,Hai Bà Trưng
22.0,200.0,110.0,5,3,Vĩnh Tuy,Hai Bà Trưng
5.3,96.7,54.81,2,1,Minh Khai,Hai Bà Trưng
5.6,80.0,70.0,2,2,Vĩnh Tuy,Hai Bà Trưng
7.2,87.0,82.76,3,2,Phố Huế,Hai Bà Trưng
6.15,93.0,66.13,3,2,Vĩnh Tuy,Hai Bà Trưng
9.0,100.0,90.0,3,3,Vĩnh Tuy,Hai Bà Trưng
2.5,75.0,33.33,2,1,Quỳnh Mai,Hai Bà Trưng
7.3,95.0,76.84,2,2,Vĩnh Tuy,Hai Bà Trưng
3.95,47.0,84.04,3,1,Đồng Tâm,Hai Bà Trưng
6.3,75.0,84.0,2,2,Vĩnh Tuy,Hai Bà Trưng
6.9,108.0,63.89,3,2,Vĩnh Tuy,Hai Bà Trưng
4.7,74.0,63.51,2,2,Minh Khai,Hai Bà Trưng
2.9,65.0,44.62,2,1,Quỳnh Mai,Hai Bà Trưng
8.0,110.0,72.73,3,2,Vĩnh Tuy,Hai Bà Trưng
2.9,80.0,36.25,3,2,Lê Đại Hành,Hai Bà Trưng
3.88,45.0,86.22,1,1,Vĩnh Tuy,Hai Bà Trưng
4.7,75.0,62.67,2,2,Minh Khai,Hai Bà Trưng
7.0,106.0,66.04,3,2,Vĩnh Tuy,Hai Bà Trưng
8.5,112.2,75.76,3,2,Vĩnh Tuy,Hai Bà Trưng
6.8,76.0,89.47,2,2,Minh Khai,Hai Bà Trưng
8.3,87.0,95.4,2,2,Vĩnh Tuy,Hai Bà Trưng
18.9,212.0,89.15,6,4,Vĩnh Tuy,Hai Bà Trưng
8.95,98.0,91.33,3,2,Vĩnh Tuy,Hai Bà Trưng
14.0,143.0,97.9,4,3,Vĩnh Tuy,Hai Bà Trưng
1.86,55.0,33.82,2,2,Bách Khoa,Hai Bà Trưng
9.3,119.0,78.15,3,2,Vĩnh Tuy,Hai Bà Trưng
9.3,120.0,77.5,3,2,Vĩnh Tuy,Hai Bà Trưng
5.75,64.0,89.84,2,1,Vĩnh Tuy,Hai Bà Trưng
8.0,105.0,76.19,3,2,Vĩnh Tuy,Hai Bà Trưng
9.1,95.0,95.79,3,2,Vĩnh Tuy,Hai Bà Trưng
4.4,60.0,73.33,2,2,Vĩnh Tuy,Hai Bà Trưng
7.8,95.0,82.1,3,2,Vĩnh Tuy,Hai Bà Trưng
8.55,87.0,98.28,2,2,Vĩnh Tuy,Hai Bà Trưng
8.4,90.0,93.33,3,2,Vĩnh Tuy,Hai Bà Trưng
4.6,53.0,86.79,1,1,Vĩnh Tuy,Hai Bà Trưng
5.0,56.0,89.29,1,1,Vĩnh Tuy,Hai Bà Trưng
6.5,82.0,79.27,2,2,Vĩnh Tuy,Hai Bà Trưng
11.0,139.0,79.14,3,3,Vĩnh Tuy,Hai Bà Trưng
7.0,120.0,58.33,3,3,Ngọc Thụy,Long Biên
5.5,74.0,74.32,2,2,Phúc Đồng,Long Biên
5.2,66.6,78.08,2,2,Việt Hưng,Long Biên
3.1,73.0,42.47,2,1,Đức Giang,Long Biên
5.9,109.0,54.13,3,2,Sài Đồng,Long Biên
5.5,74.0,74.32,2,2,Phúc Đồng,Long Biên
4.3,59.0,72.88,4,2,Đức Giang,Long Biên
3.5,85.0,41.18,2,2,Đức Giang,Long Biên
4.6,60.0,76.67,2,1,Đức Giang,Long Biên
5.1,103.0,49.52,3,2,Phúc Lợi,Long Biên
5.0,77.51,64.51,2,2,Ngọc Thụy,Long Biên
5.6,77.51,72.25,2,2,Ngọc Thụy,Long Biên
3.6,83.0,43.37,3,2,Việt Hưng,Long Biên
5.8,89.53,64.78,2,2,Thượng Thanh,Long Biên
5.0,92.0,54.35,3,2,Thượng Thanh,Long Biên
3.9,65.0,60.0,2,2,Thượng Thanh,Long Biên
6.0,95.0,63.16,3,2,Thượng Thanh,Long Biên
6.2,97.0,63.92,3,2,Sài Đồng,Long Biên
4.7,77.0,61.04,2,2,Sài Đồng,Long Biên
2.6,54.0,48.15,2,2,Phúc Lợi,Long Biên
3.9,80.0,48.75,2,2,Đức Giang,Long Biên
12.5,140.0,89.29,4,4,Phúc Lợi,Long Biên
4.0,73.0,54.8,2,2,Giang Biên,Long Biên
14.76,246.0,60.0,5,4,Bồ Đề,Long Biên
11.0,180.0,61.11,5,3,Bồ Đề,Long Biên
4.25,89.0,47.75,3,2,Thạch Bàn,Long Biên
3.4,70.0,48.57,2,2,Phúc Đồng,Long Biên
11.0,148.0,74.32,4,3,Bồ Đề,Long Biên
6.2,80.0,77.5,2,2,Bồ Đề,Long Biên
6.25,85.0,73.53,3,2,Bồ Đề,Long Biên
4.31,80.0,53.88,3,2,Đức Giang,Long Biên
11.0,180.0,61.11,4,3,Bồ Đề,Long Biên
6.0,97.0,61.86,3,2,Phúc Đồng,Long Biên
5.8,80.0,72.5,2,2,Bồ Đề,Long Biên
3.0,70.0,42.86,2,2,Sài Đồng,Long Biên
5.4,92.26,58.53,3,2,Đức Giang,Long Biên
4.99,78.0,63.97,2,2,Giang Biên,Long Biên
5.4,113.0,47.79,3,2,Đức Giang,Long Biên
8.28,108.0,76.67,3,2,Phúc Đồng,Long Biên
3.8,65.3,58.19,2,2,Thượng Thanh,Long Biên
4.31,80.0,53.88,3,2,Đức Giang,Long Biên
8.3,113.0,73.45,3,2,Bồ Đề,Long Biên
3.8,74.0,51.35,2,2,Ngọc Thụy,Long Biên
4.8,83.0,57.83,2,2,Việt Hưng,Long Biên
15.0,250.0,60.0,5,3,Bồ Đề,Long Biên
6.3,85.0,74.12,3,2,Bồ Đề,Long Biên
11.3,127.0,88.98,3,2,Việt Hưng,Long Biên
4.4,78.0,56.41,2,2,Giang Biên,Long Biên
5.19,108.0,48.06,3,2,Phúc Lợi,Long Biên
3.5,85.0,41.18,2,2,Đức Giang,Long Biên
5.5,80.0,68.75,2,2,Phúc Đồng,Long Biên
2.37,50.0,47.4,2,2,Giang Biên,Long Biên
5.9,80.0,73.75,2,2,Bồ Đề,Long Biên
2.85,63.5,44.88,3,2,Giang Biên,Long Biên
5.2,89.53,58.08,2,2,Thượng Thanh,Long Biên
4.85,77.0,62.99,2,2,Ngọc Thụy,Long Biên
6.9,101.0,68.32,3,2,Bồ Đề,Long Biên
5.7,80.0,71.25,3,2,Bồ Đề,Long Biên
6.1,101.0,60.4,3,2,Ngọc Thụy,Long Biên
6.55,97.0,67.53,3,2,Ngọc Thụy,Long Biên
5.25,77.51,67.73,2,2,Ngọc Thụy,Long Biên
5.3,66.0,80.3,2,2,Việt Hưng,Long Biên
5.8,100.0,58.0,3,2,Đức Giang,Long Biên
2.85,68.0,41.91,2,2,Đức Giang,Long Biên
3.75,61.0,61.48,2,2,Đức Giang,Long Biên
3.4,58.0,58.62,2,2,Thượng Thanh,Long Biên
6.6,101.0,65.35,3,2,Ngọc Thụy,Long Biên
3.0,36.0,83.33,1,1,Phúc Lợi,Long Biên
5.9,122.0,48.36,3,2,Phúc Đồng,Long Biên
4.1,80.0,51.25,3,2,Đức Giang,Long Biên
4.51,80.0,56.38,3,2,Đức Giang,Long Biên
4.2,65.0,64.61,2,2,Sài Đồng,Long Biên
3.03,66.0,45.91,2,2,Sài Đồng,Long Biên
3.33,75.0,44.4,2,2,Sài Đồng,Long Biên
2.98,66.0,45.15,2,2,Sài Đồng,Long Biên
6.8,101.0,67.33,3,2,Ngọc Thụy,Long Biên
5.29,90.0,58.78,3,2,Ngọc Thụy,Long Biên
